begin,end,id,nVehContrib,flow,occupancy,speed,harmonicMeanSpeed,length,nVehEntered
3600.00,3900.00,121735_11,0,0.00,100.00,-1.00,-1.00,-1.00,0
3600.00,3900.00,121735_12,0,0.00,100.00,-1.00,-1.00,-1.00,0
3600.00,3900.00,121735_13,0,0.00,100.00,-1.00,-1.00,-1.00,0
3600.00,3900.00,121736_00,0,0.00,0.00,-1.00,-1.00,-1.00,0
3600.00,3900.00,121736_01,0,0.00,0.00,-1.00,-1.00,-1.00,0
3600.00,3900.00,121736_02,0,0.00,0.00,-1.00,-1.00,-1.00,0
3600.00,3900.00,121736_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
3600.00,3900.00,121736_11,0,0.00,0.00,-1.00,-1.00,-1.00,0
3600.00,3900.00,121736_12,0,0.00,0.00,-1.00,-1.00,-1.00,0
3600.00,3900.00,121741_00,0,0.00,0.00,-1.00,-1.00,-1.00,0
3600.00,3900.00,121741_01,0,0.00,0.00,-1.00,-1.00,-1.00,0
3600.00,3900.00,121741_02,0,0.00,0.00,-1.00,-1.00,-1.00,0
3600.00,3900.00,121741_10,0,0.00,100.00,-1.00,-1.00,-1.00,0
3600.00,3900.00,121741_11,0,0.00,100.00,-1.00,-1.00,-1.00,0
3600.00,3900.00,121741_12,0,0.00,100.00,-1.00,-1.00,-1.00,0
3600.00,3900.00,121742_01,0,0.00,0.00,-1.00,-1.00,-1.00,0
3600.00,3900.00,121742_02,0,0.00,0.00,-1.00,-1.00,-1.00,0
3600.00,3900.00,121742_03,0,0.00,0.00,-1.00,-1.00,-1.00,0
3600.00,3900.00,121742_10,0,0.00,100.00,-1.00,-1.00,-1.00,0
3600.00,3900.00,121742_11,0,0.00,100.00,-1.00,-1.00,-1.00,0
3600.00,3900.00,121743_12,0,0.00,0.00,-1.00,-1.00,-1.00,0
3600.00,3900.00,121743_13,0,0.00,0.00,-1.00,-1.00,-1.00,0
3600.00,3900.00,121754_00,82,984.00,43.40,4.30,3.13,5.00,82
3600.00,3900.00,121754_01,0,0.00,0.00,-1.00,-1.00,-1.00,0
3600.00,3900.00,121754_10,49,588.00,4.04,20.42,20.23,5.00,49
3600.00,3900.00,121754_11,1,12.00,0.07,22.28,22.28,5.00,1
3600.00,3900.00,121755_00,0,0.00,0.00,-1.00,-1.00,-1.00,0
3600.00,3900.00,121755_01,0,0.00,0.00,-1.00,-1.00,-1.00,0
3600.00,3900.00,121755_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
3600.00,3900.00,121755_11,0,0.00,0.00,-1.00,-1.00,-1.00,0
3600.00,3900.00,121756_00,0,0.00,0.00,-1.00,-1.00,-1.00,0
3600.00,3900.00,121756_01,0,0.00,0.00,-1.00,-1.00,-1.00,0
3600.00,3900.00,121756_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
3600.00,3900.00,121756_11,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121726_00,69,828.00,5.64,21.56,20.40,5.00,69
3900.00,4200.00,121726_01,90,1080.00,6.61,23.65,22.74,5.00,91
3900.00,4200.00,121726_02,69,828.00,4.58,25.82,25.62,5.00,71
3900.00,4200.00,121726_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121726_11,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121726_12,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121727_00,61,732.00,6.10,20.32,19.32,5.00,62
3900.00,4200.00,121727_01,83,996.00,8.37,22.45,21.20,5.00,84
3900.00,4200.00,121727_02,77,924.00,12.06,23.87,22.30,5.00,78
3900.00,4200.00,121727_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121727_11,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121727_12,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121731_00,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121731_01,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121731_02,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121731_03,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121731_04,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121731_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121731_11,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121731_12,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121731_13,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121732_00,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121732_01,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121732_02,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121732_03,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121732_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121732_11,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121732_12,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121732_13,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121733_00,0,0.00,100.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121733_01,0,0.00,100.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121733_02,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121733_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121733_11,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121733_12,0,0.00,100.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121734_00,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121734_01,0,0.00,100.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121734_02,0,0.00,100.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121734_03,0,0.00,100.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121734_04,0,0.00,100.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121734_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121734_11,0,0.00,100.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121734_12,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121734_13,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121735_00,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121735_01,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121735_02,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121735_03,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121735_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121735_11,0,0.00,100.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121735_12,0,0.00,100.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121735_13,0,0.00,100.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121736_00,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121736_01,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121736_02,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121736_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121736_11,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121736_12,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121741_00,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121741_01,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121741_02,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121741_10,0,0.00,100.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121741_11,0,0.00,100.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121741_12,0,0.00,100.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121742_01,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121742_02,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121742_03,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121742_10,0,0.00,100.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121742_11,0,0.00,100.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121743_12,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121743_13,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121754_00,87,1044.00,43.74,4.32,3.31,5.00,86
3900.00,4200.00,121754_01,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121754_10,60,720.00,5.00,20.19,20.01,5.00,60
3900.00,4200.00,121754_11,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121755_00,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121755_01,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121755_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121755_11,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121756_00,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121756_01,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121756_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
3900.00,4200.00,121756_11,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121726_00,54,648.00,32.05,20.72,19.72,5.00,56
4200.00,4500.00,121726_01,56,672.00,33.08,22.10,19.82,5.00,57
4200.00,4500.00,121726_02,54,648.00,35.41,23.94,22.18,5.00,54
4200.00,4500.00,121726_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121726_11,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121726_12,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121727_00,0,0.00,100.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121727_01,0,0.00,100.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121727_02,0,0.00,100.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121727_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121727_11,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121727_12,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121731_00,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121731_01,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121731_02,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121731_03,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121731_04,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121731_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121731_11,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121731_12,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121731_13,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121732_00,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121732_01,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121732_02,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121732_03,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121732_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121732_11,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121732_12,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121732_13,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121733_00,0,0.00,100.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121733_01,0,0.00,100.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121733_02,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121733_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121733_11,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121733_12,0,0.00,100.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121734_00,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121734_01,0,0.00,100.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121734_02,0,0.00,100.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121734_03,0,0.00,100.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121734_04,0,0.00,100.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121734_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121734_11,0,0.00,100.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121734_12,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121734_13,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121735_00,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121735_01,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121735_02,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121735_03,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121735_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121735_11,0,0.00,100.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121735_12,0,0.00,100.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121735_13,0,0.00,100.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121736_00,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121736_01,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121736_02,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121736_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121736_11,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121736_12,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121741_00,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121741_01,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121741_02,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121741_10,0,0.00,100.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121741_11,0,0.00,100.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121741_12,0,0.00,100.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121742_01,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121742_02,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121742_03,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121742_10,0,0.00,100.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121742_11,0,0.00,100.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121743_12,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121743_13,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121754_00,96,1152.00,40.29,4.84,3.97,5.00,96
4200.00,4500.00,121754_01,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121754_10,44,528.00,3.69,20.09,19.88,5.00,44
4200.00,4500.00,121754_11,2,24.00,0.14,23.30,23.30,5.00,2
4200.00,4500.00,121755_00,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121755_01,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121755_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121755_11,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121756_00,1,12.00,2.49,0.67,0.67,5.00,1
4200.00,4500.00,121756_01,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121756_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
4200.00,4500.00,121756_11,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121726_00,0,0.00,100.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121726_01,0,0.00,100.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121726_02,0,0.00,100.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121726_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121726_11,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121726_12,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121727_00,0,0.00,100.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121727_01,0,0.00,100.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121727_02,0,0.00,100.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121727_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121727_11,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121727_12,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121731_00,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121731_01,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121731_02,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121731_03,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121731_04,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121731_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121731_11,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121731_12,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121731_13,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121732_00,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121732_01,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121732_02,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121732_03,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121732_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121732_11,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121732_12,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121732_13,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121733_00,0,0.00,100.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121733_01,0,0.00,100.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121733_02,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121733_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121733_11,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121733_12,0,0.00,100.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121734_00,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121734_01,0,0.00,100.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121734_02,0,0.00,100.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121734_03,0,0.00,100.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121734_04,0,0.00,100.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121734_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121734_11,0,0.00,100.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121734_12,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121734_13,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121735_00,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121735_01,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121735_02,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121735_03,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121735_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121735_11,0,0.00,100.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121735_12,0,0.00,100.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121735_13,0,0.00,100.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121736_00,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121736_01,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121736_02,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121736_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121736_11,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121736_12,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121741_00,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121741_01,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121741_02,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121741_10,0,0.00,100.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121741_11,0,0.00,100.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121741_12,0,0.00,100.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121742_01,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121742_02,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121742_03,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121742_10,0,0.00,100.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121742_11,0,0.00,100.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121743_12,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121743_13,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121754_00,119,1428.00,34.20,6.05,5.80,5.00,119
4500.00,4800.00,121754_01,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121754_10,2,24.00,0.17,19.99,19.34,5.00,2
4500.00,4800.00,121754_11,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121755_00,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121755_01,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121755_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121755_11,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121756_00,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121756_01,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121756_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
4500.00,4800.00,121756_11,0,0.00,0.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121726_00,0,0.00,100.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121726_01,0,0.00,100.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121726_02,0,0.00,100.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121726_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121726_11,0,0.00,0.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121726_12,0,0.00,0.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121727_00,0,0.00,100.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121727_01,0,0.00,100.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121727_02,0,0.00,100.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121727_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121727_11,0,0.00,0.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121727_12,0,0.00,0.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121731_00,0,0.00,0.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121731_01,0,0.00,0.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121731_02,0,0.00,0.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121731_03,0,0.00,0.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121731_04,0,0.00,0.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121731_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121731_11,0,0.00,0.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121731_12,0,0.00,0.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121731_13,0,0.00,0.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121732_00,0,0.00,0.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121732_01,0,0.00,0.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121732_02,0,0.00,0.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121732_03,0,0.00,0.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121732_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121732_11,0,0.00,0.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121732_12,0,0.00,0.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121732_13,0,0.00,0.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121733_00,0,0.00,100.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121733_01,0,0.00,100.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121733_02,0,0.00,0.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121733_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121733_11,0,0.00,0.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121733_12,0,0.00,100.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121734_00,0,0.00,0.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121734_01,0,0.00,100.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121734_02,0,0.00,100.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121734_03,0,0.00,100.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121734_04,0,0.00,100.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121734_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121734_11,0,0.00,100.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121734_12,0,0.00,0.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121734_13,0,0.00,0.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121735_00,0,0.00,0.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121735_01,0,0.00,0.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121735_02,0,0.00,0.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121735_03,0,0.00,0.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121735_10,0,0.00,0.00,-1.00,-1.00,-1.00,0
4800.00,5100.00,121735_11,0,0.00,100.00,-1.00,-1.00,-1.00,0
